id,level,kind,lesson,number,title,reading,meaning_vi,page,status,reason,example_field_nonempty,raw_has_reibun,raw_bullets,raw_preview
N3-vocab-0753,N3,vocab,第40 課:771~795,771,(が)そろう,,1. Tập trung (đầy đủ) 2. Đồng bộ (tông xoẹt tông) 3. Thống nhất,268,OK,raw_bullet_or_phrase,NO,NO,6,意味1 ぜんいん しゅっぱつ ・ 「全員 がそろったらので、出発 しましょう。」 まんが ・ この漫画 のシリーズは全部そろっている。 意味2:デザイン + がそろう (が)そろう ・ カーテンとカーペットの色がそろっていると、 部屋がきれいに見える。 1. Tập trung (đầy đủ) 2. Đồng bộ ふく き ・ 親子でおそろいの服 を着 て出かける。 (tông xoẹt tông) 3. Thống nhất 名:そろい 意味3 いけん ・ みんなの意見 がなかなかそろわない。 ・ 声がそろっ
N3-vocab-0754,N3,vocab,第40 課:771~795,772,そろえる,,"1. Sắp xếp, để ngay ngắn 2. Tập trung (sẵn sàng, đầy đủ)",269,OK,raw_bullet_or_phrase,NO,NO,3,"意味1 そろえる ぬ ・ 脱 いだくつはそろえてください。 1. Sắp xếp, để ngay ngắn 意味2 2. Tập trung (sẵn sàng, đầy đủ) ・ 料理がそろうまで食べないで待つ。 ・ 材料をそろえてため、スーパーに行く。"
N3-vocab-0755,N3,vocab,第40 課:771~795,773,(が)まとまる,,Được thống nhất,269,OK,raw_bullet_or_phrase,NO,NO,2,はっぴょう び ・ 明日が発表 日 なのに、なかなか考えがまとまらない。 ぜんいん いけん ・ 3時間話し合って、やっと全員 の意見 がまとまった。 (が)まとまる ぶんしょう 名:まとまりのある(話/文章 /チーム... )。 Được thống nhất >< まとまりのない
N3-vocab-0756,N3,vocab,第40 課:771~795,774,(を)まとめる,,"Tổng hợp, thống nhất, tập trung 名:まとめ (Tổng hợp)",269,OK,raw_bullet_or_phrase,NO,NO,4,"・ 引っ越しの前に、いらなくなったものをまとめて捨てた ・ 考え/クラス/チームをまとめておく。 (を)まとめる ・ チームをまとめるリーダー ・ 荷物をまとめて実家へ帰る。 Tổng hợp, thống nhất, tập trung 名:まとめ (Tổng hợp) しかいしゃ 会議の最後に司会者 が内容のまとめをした。"
N3-vocab-0757,N3,vocab,第40 課:771~795,775,(が)付く,つく,意味4:Đi kèm,270,OK,raw_bullet_or_phrase,NO,NO,10,"意味1:Bị dính, bị dây ・ けがをしてシャツに血がついた。 ・ 車にきずがついてしまった。 意味2:体力が付く:Có thể lực, có sức ・ ウォーキングを毎日2時間するようにしたら体力が ついてきた。 意味3:が身に付く: Trau dồi, học hỏi ちしき ・ 日本へ来ていろいろな知識 が身についた。 つ (が)付 く 意味4:Đi kèm ・ このくちべににはおまけがついている。 (を)付ける やく やく を付ける:Kèm, đính kèm (bản dịch) 意味5:"
N3-vocab-0758,N3,vocab,第40 課:771~795,776,(を)付ける,つける,"1. Phết, đánh (vào) 2. Thêm, kèm",271,OK,raw_bullet_or_phrase,NO,NO,4,"意味1 ・ パンにジャムをつける。 くちべに ぬ つ ・ 口紅 をつける。(△)→ 塗 る (を)付 ける 意味2 1. Phết, đánh (vào) さいよう じょうけん ・ 採用 のとき、いろいろと条件 をつけられた。 2. Thêm, kèm にっき を付ける:Viết (nhật ký) 蓮:日記 ・ 毎晩、日記をつけている。"
N3-vocab-0759,N3,vocab,第40 課:771~795,778,(が)溜まる,たまる,"Đọng, dồn lại",271,OK,raw_bullet_or_phrase,NO,NO,2,"た (が)溜 まる ・ (水/ごみ/ストレス...)が溜まる。 Đọng, dồn lại しゅくだい さいしゅうび ・ 宿題 を溜めてしまい、休みの最終日 にまとめて た (を)溜 める 終わらせた。 Dồn lại, tích lại, để dành"
N3-vocab-0760,N3,vocab,第40 課:771~795,779,交じる,まじる,"Trộn, kết hợp A với B",271,OK,raw_bullet_or_phrase,NO,NO,1,"(A がB に) ま おとな こども ・ 大人 が子供 に交じってサッカーをしている。 交 じる Trộn, kết hợp A với B"
N3-vocab-0761,N3,vocab,第40 課:771~795,780,まざる,,"1. AB が交ざる: Trộn A, B với nhau",272,OK,raw_bullet_or_phrase,NO,NO,3,"まざる ・ 男女が交ざってサッカーをした。 ざいりょう じゅうぶん 1. AB が交ざる: ・ 材料 がしっかり十分 混ざっていないと、おいしい Trộn A, B với nhau ケーキはできない。 2. 混ざる: ・ 白いペンキに青が混ざって、水色になった。 Được trộn lẫn"
N3-vocab-0762,N3,vocab,第40 課:771~795,781,(を)まぜる,,1.交ぜる:trộn lẫn (không tan),272,OK,raw_bullet_or_phrase,NO,NO,4,"こめ まめ ・ お米 に豆 を交ぜていた。 (を)まぜる にほんご ちゅうごくご ・ 彼は日本語 と中国語 を交ぜて話す。 1.交ぜる:trộn lẫn ・ 赤と黄色を混ぜるとオレンジ色になる。 (không tan) ま ぜる (Trộn, khuấy mạnh) 合:かき混 2.混ぜる:trộn (tan) ・ よくかき混ぜてから食べてください"
N3-vocab-0763,N3,vocab,第40 課:771~795,782,(を)解く,とく,"Giải quyết, giải đáp",272,OK,raw_bullet_or_phrase,NO,NO,5,"(が)とける ・ 難しい問題は解けません。→ を解く(他) 1. 解ける:Được giải ぎもん ・ 疑問 が解けた。→ を解く quyết, giải đáp 2. 溶ける:Được hòa tan, せんざい ・ この洗剤 は冷たい水には溶けにくい。 tan ra と ・ 春になって雪が(溶けた・解けた)。 (を)解 く Giải quyết, giải đáp"
N3-vocab-0764,N3,vocab,第40 課:771~795,783,(を)溶かす,とかす,"Đánh tan, làm tan ra ※を解く/溶く/溶かす:Làm tan ra",273,OK,raw_bullet_or_phrase,NO,NO,3,"※ 固いものを溶かす (Đi kèm với danh từ chỉ đồ vật thể rắn) でんし ・ 電子 レンジでバターをとかす。 と (を)溶 かす ・ コーヒーにさとうを溶かす。 Đánh tan, làm tan ra ※を解く/溶く/溶かす:Làm tan ra ・ 卵をといてフライパンに流す。"
N3-vocab-0765,N3,vocab,第40 課:771~795,784,(を)含む,ふくむ,"Chứa, bao gồm",273,OK,raw_bullet_or_phrase,NO,NO,2,"・ レモンはビタミンC を多くふくんでいる。 ふく (を)含 む ねだん しょうひぜい ・ この値段 には消費税 がふくまれている。 Chứa, bao gồm"
N3-vocab-0766,N3,vocab,第40 課:771~795,785,(を)含める,ふくめる,"Bao gồm, bao hàm",273,OK,raw_bullet_or_phrase,NO,NO,1,"ふく (を)含 める ・ 今日の昼ごはんは飲み物を含めると1000 円ぐらいだった。 Bao gồm, bao hàm"
N3-vocab-0767,N3,vocab,第40 課:771~795,786,(が)抜ける,ぬける,"1. Rụng (tóc, lông) 2. Xì lốp 3. Mất (trang)/ Bị loại (ra khỏi đội)",273,OK,raw_bullet_or_phrase,NO,NO,4,"かみ け ぬ ・ 髪 の毛 が抜ける。 ける (が)抜 くうき ・ タイヤの空気 が抜けた。 1. Rụng (tóc, lông) しょるい 2. Xì lốp ・ この書類 は3ページ目が抜けている。 3. Mất (trang)/ Bị loại なかむら せんしゅ よわ (ra khỏi đội) ・ 中村 選手 が抜けて、チームが弱 くなった。"
N3-vocab-0768,N3,vocab,第40 課:771~795,787,(を)抜く,ぬく,"1. Nhổ ra 2. Lược bớt, bỏ 3. Vượt qua, bỏ xa",274,OK,raw_bullet_or_phrase,NO,NO,3,"むしば おや し ふ ろ せん ・ (虫歯 /親 知 らず/お風呂 の栓 )を抜いた。 ぬ (を)抜 く ちから ぬ く:Thư giãn 合:力 を抜 こきゅう 両手を広げて、体の力を抜いて呼吸 してください。 1. Nhổ ra 2. Lược bớt, bỏ ちょうしょく けんこう ・ 朝食 を抜くと健康 によくない。 3. Vượt qua, bỏ xa ・ マラソンで、三人を抜いて、トップになった。"
N3-vocab-0769,N3,vocab,第40 課:771~795,788,(が) 現れる,あらわれる,"1. Xuất hiện 2. Có (hiệu quả, tác dụng)",274,OK,raw_bullet_or_phrase,NO,NO,2,"あらわ はんにん こうえん たいほ れる (が) 現 ・ 犯人 は公園 に現れたを逮捕 された。 くも あいだ 雲 の間 から月が現れた。 1. Xuất hiện 2. Có (hiệu quả, くすり こうか ・ 新しい薬 の効果 がはすぐに現れた。 tác dụng)"
N3-vocab-0770,N3,vocab,第40 課:771~795,789,(を) 現す,あらわす,Xuất hiện,274,OK,raw_bullet_or_phrase,NO,NO,1,あらわ す (を) 現 くも き ふじさん すがた ・ 雲 が消 えて、富士山 が姿 を現した。 Xuất hiện
N3-vocab-0771,N3,vocab,第40 課:771~795,790,(が) 現れる,あらわれる,"Biểu lộ, biểu hiện",274,OK,raw_bullet_or_phrase,NO,NO,1,"あらわ (が) 現 れる かお ごうかく よろこ ・ 彼の顔 には合格 した喜 びが表れていた。 Biểu lộ, biểu hiện"
N3-vocab-0772,N3,vocab,第40 課:771~795,791,(を) 表す,あらわす,1. Thể hiện 2. Biểu thị,275,OK,raw_bullet_or_phrase,NO,NO,2,あらわ かんじょう ことば え たいど (を) 表 す ・ 感情 を(言葉 /絵 /態度 ...)に表す。 1. Thể hiện ゆうびんきょく ・ 「〒」のマークは郵便局 を表している。 2. Biểu thị
N3-vocab-0773,N3,vocab,第40 課:771~795,793,(が)散る,ちる,"合:飛び散る (Bay, bắn khắp nơi) Rơi, rụng",275,OK,raw_bullet_or_phrase,NO,NO,2,"・ 昨日の雨で桜が散ってしまった。 ち (が)散 る ・ (変更)部屋を散らかす。 ち (を)散 らす 合:飛び散る (Bay, bắn khắp nơi) Rơi, rụng インクが飛び散る。"
N3-vocab-0774,N3,vocab,第40 課:771~795,794,(が)明ける,あける,・ 年明け:Cuối năm,275,OK,raw_bullet_or_phrase,NO,NO,4,"・ 夜明け:Sáng sớm あ ・ 年明け:Cuối năm (が)明 ける ・ 週明け:Thứ 2 Cuối, sau ・ 出張明け:Đi công tác về"
N3-vocab-0775,N3,vocab,第40 課:771~795,795,(が・を)差す,さす,・ かさをさす。→ Che ô Chiếu sáng,275,OK,raw_bullet_or_phrase,NO,NO,4,ひ ざ ・ 雨がやんで、日が差してきた。→ 日差 し さ (が・を)差 す ・ かさをさす。→ Che ô Chiếu sáng めぐすり にがて ・ 目薬 だ。→ Nhỏ thuốc mắt をさすのが苦手
N3-vocab-0776,N3,vocab,第41 課:796~815,796,パートナー,,"1. Đối tác 2. Bạn đời, người cộng sự",276,OK,raw_bullet_or_phrase,NO,NO,2,"・ 田中さんはいいビジネスパートナーだ。 パートナー ・ 人生のパートナーを探している。 1. Đối tác 2. Bạn đời, どうぶつ ※ 動物 には ✕ người cộng sự"
N3-vocab-0777,N3,vocab,第41 課:796~815,797,リーダー,,Thủ lĩnh,276,OK,raw_bullet_or_phrase,NO,NO,2,・ グループのリーダーを決める。 たんじょう ・ この国に新しいリーダーが誕生 した。 リーダー はっき 合:リーダーシップを発揮 する。 Thủ lĩnh (Tinh thần lãnh đạo) か わい チアリーダーが可 愛 いらしい。 (Người cổ vũ)
N3-vocab-0778,N3,vocab,第41 課:796~815,798,ボランティア,,Tình nguyện,277,OK,raw_bullet_or_phrase,NO,NO,2,ろうじん ・ 老人 ホームでボランティアをしている。 蓮:ボランティアをする (Làm tình nguyện) ボランティア かつどう (Hoạt động tình nguyện) 合:ボランティア活動 Tình nguyện せいしん (Tinh thần tình nguyện) ボランティア精神 ・ ボランティアでベトナム語を教える。
N3-vocab-0779,N3,vocab,第41 課:796~815,799,コミュニケーション,,Giao tiếp,277,OK,raw_bullet_or_phrase,NO,NO,2,動:コミュニケーションする どうりょう ・ 同僚 とコミュニケーションをとるためにカラオケ コミュニケーション きかく 大会を企画 した。 Giao tiếp かぞく さいきん ・ うちの家族 は最近 コミュニケーションが少ない/ない。
N3-vocab-0780,N3,vocab,第41 課:796~815,800,ユーモア,,Hài hước,277,OK,raw_bullet_or_phrase,NO,NO,3,にんきもの ・ ユーモア(が・の)ある彼はクラスの人気者 だ。 ユーモア ≒ おもしろい Hài hước ≒ センス(が・の)ある
N3-vocab-0781,N3,vocab,第41 課:796~815,801,ショック,,Cú sốc,278,OK,raw_bullet_or_phrase,NO,NO,3,・ 彼女に他の恋人がいた...ショック! 蓮:ショックが大きい (Sốc nặng) ショック ショックが小さい (Sốc nhẹ) Cú sốc か とつぜん ・ 飼 い犬突然 の死に大きなショックを(受けた/与えた) か とつぜん ・ 飼 い犬突然 の死は私に大きなショックを(受けた/与えた)
N3-vocab-0782,N3,vocab,第41 課:796~815,802,ストレス,,"Xì trét, căng thẳng, áp lực",278,OK,raw_bullet_or_phrase,NO,NO,4,"・ ストレスがたまったときは、ジムに行く。 ストレス い あな ・ 仕事のストレスがたまり、胃 に穴 があいた。 Xì trét, căng thẳng, ≒ 仕事は私に大きなストレスを与えている。 áp lực 使い分け せきにん • プレッシャー: やるべきこと、責任 からくる せいちょう → 新しく社長になりプレッシャーを感じるが、もっと成長 したいので大丈夫。 • ストレス:言葉そのまま「ー」の意味だけ →(お母さん):勉強しなさい! (私) :あーストレス かいしょう はっさん → ストレス解消 /発散 "
N3-vocab-0783,N3,vocab,第41 課:796~815,803,バランス,,Sự cân bằng,279,OK,raw_bullet_or_phrase,NO,NO,1,えいよう ・ 栄養 のバランスがいい食事をする。 → バランスのいい食事をする がとれた食事 バランス 仕事と家族のバランスをとる。 Sự cân bằng わる 関:バランスが悪 い。(≒ アンバランス) → バランス感覚が悪い >< がいい
N3-vocab-0784,N3,vocab,第41 課:796~815,804,レベル,,"Trình độ, mức độ",279,OK,raw_bullet_or_phrase,NO,NO,2,"・ マリアさんは日本語のレベルが高い >< 低い あ さ 合:レベルを上 げる >< レベルを下 げる レベル (Tăng trình độ) >< (Giảm trình độ) 蓮:レベルアップ >< レベルダウン Trình độ, mức độ (Nâng cấp) >< (Giảm cấp) ・ 自分のレベルを上げたら、レベルの高い人と会えます。"
N3-vocab-0785,N3,vocab,第41 課:796~815,805,アップ,,1. Tăng 2. (Chụp) cận cảnh/ Đăng lên,279,OK,raw_bullet_or_phrase,NO,NO,2,じきゅう ・ 時給 が50 円アップされた。(≒上がった) アップ かいしゃ がんば 合:会社 のイメージアップのために頑張 る。 1. Tăng スピードアップ >< ダウン(806) 2. (Chụp) cận cảnh/ Đăng lên と ・ アプルで撮 った写真をFacebookにアップ(ロード)する。
N3-vocab-0786,N3,vocab,第41 課:796~815,806,ダウン,,1. Giảm xuống,280,OK,raw_bullet_or_phrase,NO,NO,1,"合:レベル/イメージ + ダウン ダウン スピード/コスト 1. Giảm xuống ・ A:「昨日どうしたの?」 2. Mệt, kiệt sức よ B:「二日酔 いでダウンしていた...」"
N3-vocab-0787,N3,vocab,第41 課:796~815,808,プラス,,1. Cộng thêm 2. Lãi 3. Điểm cộng,280,OK,raw_bullet_or_phrase,NO,NO,5,しゅうし ・ 今月の収支 はプラス/マイナス2万円だった。 プラス ・ 漢字を覚えることは、日本語の勉強にプラスになります。 1. Cộng thêm ・ 「こんなことをしていたら、あなたにとってマイナスに 2. Lãi なりますよ」 3. Điểm cộng こうか こうか 合:プラス効果 >< マイナス効果 マイナス (Tác động tích cực) >< (Tác động tiêu cực) ひょうか 1. Trừ đi (Đánh giá tiêu cực) プラスの評価 2. Lỗ ・ タバコのプ
N3-vocab-0788,N3,vocab,第41 課:796~815,809,イメージ,,"1. Hình dung, tưởng tượng 2. Hình ảnh",280,OK,raw_bullet_or_phrase,NO,NO,2,"きょく ひろ うみ ・ 私はこの曲 から広 い海 をイメージした。 イメージ じょゆう ・ イメージがいい女優 をCM に使う。 1. Hình dung, tưởng tượng つか 合:イメージチェンジ → あんまり使 わない 2. Hình ảnh イメージアップ >< ダウン"
